股票名称,股票代码,多少天内最高量(20/60/120/240),板块名称,板块进3天涨幅超过1.5%天数
平安银行, 000001, 0, 标普道琼斯A股, 0
平安银行, 000001, 0, MSCI概念, 0
平安银行, 000001, 0, 深股通, 1
平安银行, 000001, 0, 证金持股, 0
万科A, 000002, 0, 标普道琼斯A股, 0
万科A, 000002, 0, 超级品牌, 0
万科A, 000002, 0, MSCI概念, 0
万科A, 000002, 0, 深股通, 1
万科A, 000002, 0, 体育产业, 0
万科A, 000002, 0, 同花顺漂亮100, 0
万科A, 000002, 0, 物业管理, 0
万科A, 000002, 0, 证金持股, 0
万科A, 000002, 0, 装配式建筑, 0
*ST国华, 000004, 0, 车联网, 1
*ST国华, 000004, 0, 电力物联网, 1
*ST国华, 000004, 0, 鸿蒙概念, 1
*ST国华, 000004, 0, 华为概念, 1
*ST国华, 000004, 0, 壳资源, 0
*ST国华, 000004, 0, 物联网, 1
*ST国华, 000004, 0, 信创, 1
*ST国华, 000004, 0, 网络安全, 1
*ST国华, 000004, 0, 摘帽, 1
*ST国华, 000004, 0, 5G, 1
深振业A, 000006, 20, 物业管理, 0
深振业A, 000006, 20, 粤港澳大湾区, 1
深振业A, 000006, 20, 证金持股, 0
全新好, 000007, 0, 举牌, 0
全新好, 000007, 0, ST板块, 0
全新好, 000007, 0, 粤港澳大湾区, 1
神州高铁, 000008, 0, 标普道琼斯A股, 0
神州高铁, 000008, 0, 工业4.0, 1
神州高铁, 000008, 0, 国企改革, 0
神州高铁, 000008, 0, 华为概念, 1
神州高铁, 000008, 0, 机器人概念, 1
神州高铁, 000008, 0, PPP概念, 1
神州高铁, 000008, 0, 融资融券, 1
神州高铁, 000008, 0, 深股通, 1
神州高铁, 000008, 0, 腾讯概念, 1
神州高铁, 000008, 0, 央企国企改革, 0
神州高铁, 000008, 0, 一带一路, 0
神州高铁, 000008, 0, 云计算, 1
神州高铁, 000008, 0, 智能物流, 2
神州高铁, 000008, 0, 智能制造, 1
神州高铁, 000008, 0, 职业教育, 1
美丽生态, 000010, 0, 煤炭概念, 0
美丽生态, 000010, 0, PPP概念, 1
美丽生态, 000010, 0, 新型城镇化, 1
深物业A, 000011, 20, 物业管理, 0
深物业A, 000011, 20, 新型城镇化, 1
深物业A, 000011, 20, 一带一路, 0
深物业A, 000011, 20, 粤港澳大湾区, 1
南玻A, 000012, 0, 标普道琼斯A股, 0
南玻A, 000012, 0, 光伏概念, 1
南玻A, 000012, 0, 军工, 1
南玻A, 000012, 0, OLED, 1
南玻A, 000012, 0, 融资融券, 1
南玻A, 000012, 0, 深股通, 1
南玻A, 000012, 0, 特斯拉, 1
南玻A, 000012, 0, 雄安新区, 1
南玻A, 000012, 0, 一带一路, 0
沙河股份, 000014, 20, 物业管理, 0
沙河股份, 000014, 20, 粤港澳大湾区, 1
深康佳A, 000016, 0, 标普道琼斯A股, 0
深康佳A, 000016, 0, 超清视频, 1
深康佳A, 000016, 0, 创投, 1
深康佳A, 000016, 0, 存储芯片, 1
深康佳A, 000016, 0, 电子商务, 0
深康佳A, 000016, 0, 分拆上市意愿, 0
深康佳A, 000016, 0, 家用电器, 0
深康佳A, 000016, 0, MiniLED, 1
深康佳A, 000016, 0, PPP概念, 1
深康佳A, 000016, 0, 深股通, 1
深康佳A, 000016, 0, 腾讯概念, 1
深康佳A, 000016, 0, 网约车, 2
深康佳A, 000016, 0, 污水处理, 0
深康佳A, 000016, 0, 消费电子概念, 1
深康佳A, 000016, 0, 芯片概念, 1
深康佳A, 000016, 0, 央企国企改革, 0
深康佳A, 000016, 0, 智能家居, 1
深中华A, 000017, 0, 锂电池, 1
深中华A, 000017, 0, 黄金概念, 0
深中华A, 000017, 0, 新零售, 0
深中华A, 000017, 0, 粤港澳大湾区, 1
深粮控股, 000019, 0, 标普道琼斯A股, 0
深粮控股, 000019, 0, 电子商务, 0
深粮控股, 000019, 0, 国企改革, 0
深粮控股, 000019, 0, 冷链物流, 0
深粮控股, 000019, 0, 深股通, 1
深粮控股, 000019, 0, 一带一路, 0
深粮控股, 000019, 0, 预制菜, 0
深华发A, 000020, 60, 粤港澳大湾区, 1
深科技, 000021, 120, 超级电容, 1
深科技, 000021, 120, 存储芯片, 1
深科技, 000021, 120, 工业4.0, 1
深科技, 000021, 120, 华为概念, 1
深科技, 000021, 120, 集成电路概念, 1
深科技, 000021, 120, 节能照明, 1
深科技, 000021, 120, MSCI概念, 0
深科技, 000021, 120, 区块链, 1
深科技, 000021, 120, 无人机, 1
深科技, 000021, 120, 先进封装, 1
深科技, 000021, 120, 消费电子概念, 1
深科技, 000021, 120, 新能源汽车, 1
深科技, 000021, 120, 芯片概念, 1
深科技, 000021, 120, 央企国企改革, 0
深科技, 000021, 120, 医疗器械概念, 0
深科技, 000021, 120, 智能电网, 1
深科技, 000021, 120, 智能制造, 1
特力A, 000025, 0, 标普道琼斯A股, 0
特力A, 000025, 0, 国企改革, 0
特力A, 000025, 0, 黄金概念, 0
特力A, 000025, 0, 深股通, 1
特力A, 000025, 0, 物业管理, 0
特力A, 000025, 0, 粤港澳大湾区, 1
飞亚达, 000026, 0, 电子商务, 0
飞亚达, 000026, 0, 国企改革, 0
飞亚达, 000026, 0, 央企国企改革, 0
飞亚达, 000026, 0, 智能穿戴, 1
深圳能源, 000027, 20, 标普道琼斯A股, 0
深圳能源, 000027, 20, 参股券商, 0
深圳能源, 000027, 20, 参股新三板, 1
深圳能源, 000027, 20, 超超临界发电, 0
深圳能源, 000027, 20, 充电桩, 1
深圳能源, 000027, 20, 创投, 1
深圳能源, 000027, 20, 储能, 1
深圳能源, 000027, 20, 风电, 0
深圳能源, 000027, 20, 光伏概念, 1
深圳能源, 000027, 20, 固废处理, 0
深圳能源, 000027, 20, 互联网保险, 0
深圳能源, 000027, 20, 节能环保, 1
深圳能源, 000027, 20, 垃圾分类, 1
深圳能源, 000027, 20, 绿色电力, 0
深圳能源, 000027, 20, MSCI概念, 0
深圳能源, 000027, 20, PPP概念, 1
深圳能源, 000027, 20, 氢能源, 0
深圳能源, 000027, 20, 深股通, 1
深圳能源, 000027, 20, 碳交易, 0
深圳能源, 000027, 20, 碳中和, 1
深圳能源, 000027, 20, 特高压, 1
深圳能源, 000027, 20, 腾讯概念, 1
深圳能源, 000027, 20, 天然气, 0
深圳能源, 000027, 20, 粤港澳大湾区, 1
国药一致, 000028, 0, 标普道琼斯A股, 0
国药一致, 000028, 0, 国企改革, 0
国药一致, 000028, 0, 互联网医疗, 1
国药一致, 000028, 0, 冷链物流, 0
国药一致, 000028, 0, 融资融券, 1
国药一致, 000028, 0, 深股通, 1
国药一致, 000028, 0, 央企国企改革, 0
深深房A, 000029, 20, 物业管理, 0
深深房A, 000029, 20, 粤港澳大湾区, 1
富奥股份, 000030, 0, 标普道琼斯A股, 0
富奥股份, 000030, 0, 比亚迪概念, 1
富奥股份, 000030, 0, 参股保险, 0
富奥股份, 000030, 0, 宁德时代概念, 1
富奥股份, 000030, 0, 国企改革, 0
富奥股份, 000030, 0, 华为汽车, 1
富奥股份, 000030, 0, 汽车电子, 1
富奥股份, 000030, 0, 汽车热管理, 1
富奥股份, 000030, 0, 融资融券, 1
富奥股份, 000030, 0, 深股通, 1
富奥股份, 000030, 0, 小米概念, 1
富奥股份, 000030, 0, 新能源汽车, 1
富奥股份, 000030, 0, 智能制造, 1
富奥股份, 000030, 0, 证金持股, 0
大悦城, 000031, 0, 标普道琼斯A股, 0
大悦城, 000031, 0, 国企改革, 0
大悦城, 000031, 0, 深股通, 1
大悦城, 000031, 0, 央企国企改革, 0
大悦城, 000031, 0, 粤港澳大湾区, 1
大悦城, 000031, 0, 证金持股, 0
深桑达A, 000032, 0, 安防, 1
深桑达A, 000032, 0, 大数据, 1
深桑达A, 000032, 0, 东数西算（算力）, 1
深桑达A, 000032, 0, 高铁, 1
深桑达A, 000032, 0, 国产操作系统, 1
深桑达A, 000032, 0, 国资云, 1
深桑达A, 000032, 0, 节能照明, 1
深桑达A, 000032, 0, 绿色电力, 0
深桑达A, 000032, 0, 柔性屏, 1
深桑达A, 000032, 0, 数据确权, 1
深桑达A, 000032, 0, 数据要素, 1
深桑达A, 000032, 0, 数据中心, 1
深桑达A, 000032, 0, 数字经济, 1
深桑达A, 000032, 0, 数字孪生, 1
深桑达A, 000032, 0, 数字乡村, 1
深桑达A, 000032, 0, 碳中和, 1
深桑达A, 000032, 0, 体育产业, 0
深桑达A, 000032, 0, 信创, 1
深桑达A, 000032, 0, 央企国企改革, 0
深桑达A, 000032, 0, 元宇宙, 1
深桑达A, 000032, 0, 粤港澳大湾区, 1
深桑达A, 000032, 0, 智慧城市, 1
深桑达A, 000032, 0, 智慧政务, 1
深桑达A, 000032, 0, 智能交通, 1
深桑达A, 000032, 0, 中芯国际概念, 1
神州数码, 000034, 0, 阿里巴巴概念, 1
神州数码, 000034, 0, 边缘计算, 1
神州数码, 000034, 0, 东数西算（算力）, 1
神州数码, 000034, 0, 鸿蒙概念, 1
神州数码, 000034, 0, 华为概念, 1
神州数码, 000034, 0, 华为鲲鹏, 1
神州数码, 000034, 0, 华为昇腾, 1
神州数码, 000034, 0, 区块链, 1
神州数码, 000034, 0, 数字孪生, 1
神州数码, 000034, 0, 物联网, 1
神州数码, 000034, 0, 信创, 1
神州数码, 000034, 0, 网络安全, 1
神州数码, 000034, 0, 液冷服务器, 1
神州数码, 000034, 0, 英伟达概念, 1
神州数码, 000034, 0, 云计算, 1
华联控股, 000036, 0, 标普道琼斯A股, 0
华联控股, 000036, 0, 融资融券, 1
华联控股, 000036, 0, 深股通, 1
华联控股, 000036, 0, 物业管理, 0
深南电A, 000037, 0, 储能, 1
深南电A, 000037, 0, 固废处理, 0
深南电A, 000037, 0, 核电, 0
深南电A, 000037, 0, 节能环保, 1
深南电A, 000037, 0, 粤港澳大湾区, 1
中集集团, 000039, 60, 标普道琼斯A股, 0
中集集团, 000039, 60, 参股券商, 0
中集集团, 000039, 60, 分拆上市意愿, 0
中集集团, 000039, 60, 风电, 0
中集集团, 000039, 60, 冷链物流, 0
中集集团, 000039, 60, 氢能源, 0
中集集团, 000039, 60, 融资融券, 1
中集集团, 000039, 60, 深股通, 1
中集集团, 000039, 60, 天然气, 0
中集集团, 000039, 60, 物联网, 1
中集集团, 000039, 60, 雄安新区, 1
中集集团, 000039, 60, 粤港澳大湾区, 1
中洲控股, 000042, 0, 标普道琼斯A股, 0
中洲控股, 000042, 0, 深股通, 1
中洲控股, 000042, 0, 粤港澳大湾区, 1
深纺织A, 000045, 0, 超清视频, 1
深纺织A, 000045, 0, OLED, 1
深纺织A, 000045, 0, 物业管理, 0
深纺织A, 000045, 0, 虚拟现实, 1
京基智农, 000048, 0, 融资融券, 1
京基智农, 000048, 0, 深股通, 1
京基智农, 000048, 0, 粤港澳大湾区, 1
德赛电池, 000049, 0, 标普道琼斯A股, 0
德赛电池, 000049, 0, 储能, 1
德赛电池, 000049, 0, 锂电池, 1
德赛电池, 000049, 0, 恒大概念, 1
德赛电池, 000049, 0, 华为概念, 1
德赛电池, 000049, 0, 苹果概念, 1
德赛电池, 000049, 0, 深股通, 1
德赛电池, 000049, 0, 物联网, 1
德赛电池, 000049, 0, 无线耳机, 1
德赛电池, 000049, 0, 消费电子概念, 1
德赛电池, 000049, 0, 小米概念, 1
德赛电池, 000049, 0, 新能源汽车, 1
德赛电池, 000049, 0, 智能穿戴, 1
德赛电池, 000049, 0, 5G, 1
深天马A, 000050, 0, 标普道琼斯A股, 0
深天马A, 000050, 0, 超清视频, 1
深天马A, 000050, 0, 国企改革, 0
深天马A, 000050, 0, 华为概念, 1
深天马A, 000050, 0, MSCI概念, 0
深天马A, 000050, 0, OLED, 1
深天马A, 000050, 0, 苹果概念, 1
深天马A, 000050, 0, 柔性屏, 1
深天马A, 000050, 0, 深股通, 1
深天马A, 000050, 0, 小米概念, 1
深天马A, 000050, 0, 芯片概念, 1
深天马A, 000050, 0, 虚拟现实, 1
深天马A, 000050, 0, 央企国企改革, 0
深天马A, 000050, 0, 智能穿戴, 1
方大集团, 000055, 0, 分拆上市意愿, 0
方大集团, 000055, 0, 光伏概念, 1
方大集团, 000055, 0, 绿色电力, 0
方大集团, 000055, 0, 融资融券, 1
方大集团, 000055, 0, 数字经济, 1
方大集团, 000055, 0, 物业管理, 0
方大集团, 000055, 0, 乡村振兴, 0
方大集团, 000055, 0, 新材料概念, 1
方大集团, 000055, 0, 一带一路, 0
方大集团, 000055, 0, 粤港澳大湾区, 1
皇庭国际, 000056, 0, 参股保险, 0
皇庭国际, 000056, 0, 融资融券, 1
皇庭国际, 000056, 0, 物业管理, 0
皇庭国际, 000056, 0, 新零售, 0
皇庭国际, 000056, 0, 芯片概念, 1
深赛格, 000058, 0, 参股新三板, 1
深赛格, 000058, 0, 创投, 1
深赛格, 000058, 0, 电子竞技, 1
深赛格, 000058, 0, 电子商务, 0
深赛格, 000058, 0, 光伏概念, 1
深赛格, 000058, 0, 华为概念, 1
深赛格, 000058, 0, 卫星导航, 1
深赛格, 000058, 0, 物业管理, 0
华锦股份, 000059, 0, 标普道琼斯A股, 0
华锦股份, 000059, 0, 国企改革, 0
华锦股份, 000059, 0, 化肥, 0
华锦股份, 000059, 0, 深股通, 1
华锦股份, 000059, 0, 央企国企改革, 0
中金岭南, 000060, 240, 标普道琼斯A股, 0
中金岭南, 000060, 240, 电子商务, 0
中金岭南, 000060, 240, 国企改革, 0
中金岭南, 000060, 240, 钴, 1
中金岭南, 000060, 240, 黄金概念, 0
中金岭南, 000060, 240, 金属铅, 0
中金岭南, 000060, 240, 金属锌, 0
中金岭南, 000060, 240, 金属镍, 1
中金岭南, 000060, 240, 期货概念, 0
中金岭南, 000060, 240, 深股通, 1
中金岭南, 000060, 240, 金属铜, 0
中金岭南, 000060, 240, 小金属概念, 0
中金岭南, 000060, 240, 稀缺资源, 0
农产品, 000061, 0, 标普道琼斯A股, 0
农产品, 000061, 0, 电子商务, 0
农产品, 000061, 0, 国企改革, 0
农产品, 000061, 0, 冷链物流, 0
农产品, 000061, 0, 区块链, 1
农产品, 000061, 0, 融资融券, 1
农产品, 000061, 0, 深股通, 1
农产品, 000061, 0, 统一大市场, 0
农产品, 000061, 0, 网络直播, 0
农产品, 000061, 0, 乡村振兴, 0
农产品, 000061, 0, 新零售, 0
农产品, 000061, 0, 证金持股, 0
深圳华强, 000062, 0, 标普道琼斯A股, 0
深圳华强, 000062, 0, 比亚迪概念, 1
深圳华强, 000062, 0, 创投, 1
深圳华强, 000062, 0, 电子商务, 0
深圳华强, 000062, 0, 互联网金融, 1
深圳华强, 000062, 0, 华为概念, 1
深圳华强, 000062, 0, 汽车电子, 1
深圳华强, 000062, 0, 深股通, 1
深圳华强, 000062, 0, 雄安新区, 1
深圳华强, 000062, 0, 粤港澳大湾区, 1
深圳华强, 000062, 0, 智慧城市, 1
深圳华强, 000062, 0, 证金持股, 0
中兴通讯, 000063, 0, 标普道琼斯A股, 0
中兴通讯, 000063, 0, 边缘计算, 1
中兴通讯, 000063, 0, 车联网, 1
中兴通讯, 000063, 0, 锂电池, 1
中兴通讯, 000063, 0, 东数西算（算力）, 1
中兴通讯, 000063, 0, 国产操作系统, 1
中兴通讯, 000063, 0, 国产软件, 1
中兴通讯, 000063, 0, MSCI概念, 0
中兴通讯, 000063, 0, 汽车电子, 1
中兴通讯, 000063, 0, 人工智能, 1
中兴通讯, 000063, 0, 数据中心, 1
中兴通讯, 000063, 0, 数字经济, 1
中兴通讯, 000063, 0, 同花顺漂亮100, 0
中兴通讯, 000063, 0, 物联网, 1
中兴通讯, 000063, 0, 消费电子概念, 1
中兴通讯, 000063, 0, 新能源汽车, 1
中兴通讯, 000063, 0, 芯片概念, 1
中兴通讯, 000063, 0, 网络安全, 1
中兴通讯, 000063, 0, 虚拟现实, 1
中兴通讯, 000063, 0, 液冷服务器, 1
中兴通讯, 000063, 0, 元宇宙, 1
中兴通讯, 000063, 0, 云计算, 1
中兴通讯, 000063, 0, 智慧城市, 1
中兴通讯, 000063, 0, 智能穿戴, 1
中兴通讯, 000063, 0, 证金持股, 0
中兴通讯, 000063, 0, 5G, 1
中兴通讯, 000063, 0, 6G概念, 1
北方国际, 000065, 0, 标普道琼斯A股, 0
北方国际, 000065, 0, 超超临界发电, 0
北方国际, 000065, 0, 风电, 0
北方国际, 000065, 0, 煤炭概念, 0
北方国际, 000065, 0, 同花顺中特估100, 0
北方国际, 000065, 0, 央企国企改革, 0
北方国际, 000065, 0, 一带一路, 0
北方国际, 000065, 0, 智能物流, 2
中国长城, 000066, 20, 标普道琼斯A股, 0
中国长城, 000066, 20, 车联网, 1
中国长城, 000066, 20, 大数据, 1
中国长城, 000066, 20, 锂电池, 1
中国长城, 000066, 20, 东数西算（算力）, 1
中国长城, 000066, 20, 分拆上市意愿, 0
中国长城, 000066, 20, 国产软件, 1
